name,google scholar link
Alon Peled-Cohen,https://scholar.google.com/citations?user=shoYR_AAAAAJ&hl=en&oi=ao
Alon Rosen,https://scholar.google.com/citations?user=lfJmfM0AAAAJ&hl=en&oi=ao
Alona Fyshe,https://scholar.google.com/citations?user=Vw8z7qwAAAAJ&hl=en&oi=ao
Aloni Cohen,https://scholar.google.com/citations?user=g7Op2tgAAAAJ&hl=en&oi=ao
Alonzo Kelly,https://scholar.google.com/citations?user=W7yeGUoAAAAJ&hl=en&oi=ao
Aloysius K. Mok,https://scholar.google.com/citations?user=M6urChQAAAAJ&hl=en&oi=ao
Aloysius Ka-Lau Mok,https://scholar.google.com/citations?user=M6urChQAAAAJ&hl=en&oi=ao
Alper Sen 0001,https://scholar.google.com/citations?user=yfdctbkAAAAJ&hl=en&oi=ao
Alper Üngör,https://scholar.google.com/citations?user=8JZZclQAAAAJ&hl=en&oi=ao
Alptekin Küpçü,https://scholar.google.com/citations?user=lr806D4AAAAJ&hl=en&oi=ao
Aluizio F. R. Araújo,https://scholar.google.com/citations?user=oAGSArYAAAAJ&hl=en&oi=ao
Aluizio Fausto Ribeiro Araújo,https://scholar.google.com/citations?user=oAGSArYAAAAJ&hl=en&oi=ao
Alun D. Preece,https://scholar.google.com/citations?user=jKz-U3wAAAAJ&hl=en&oi=ao
Alun David Preece,https://scholar.google.com/citations?user=jKz-U3wAAAAJ&hl=en&oi=ao
Alva L. Couch,https://scholar.google.com/citations?user=7oJoP0IAAAAJ&hl=en&oi=ao
Alvaro A. A. Fernandes,https://scholar.google.com/citations?user=49SnpokAAAAJ&hl=en&oi=ao
Alvaro A. Cárdenas,https://scholar.google.com/citations?user=zbubH9oAAAAJ&hl=en&oi=ao
Alvaro A. Cárdenas-Mora,https://scholar.google.com/citations?user=zbubH9oAAAAJ&hl=en&oi=ao
Alvaro Adolfo Antunes Fernandes,https://scholar.google.com/citations?user=49SnpokAAAAJ&hl=en&oi=ao
Alvaro Barreiro,https://scholar.google.com/citations?user=73tqFdsAAAAJ&hl=en&oi=ao
Alvaro Cardenas,https://scholar.google.com/citations?user=zbubH9oAAAAJ&hl=en&oi=ao
Alvaro Soto,https://scholar.google.com/citations?user=gOVVRk4AAAAJ&hl=en&oi=ao
Alvin R. Lebeck,https://scholar.google.com/citations?user=6s2hs3oAAAAJ&hl=en&oi=ao
Alvin S. Lim,https://scholar.google.com/citations?user=8yA8n4sAAAAJ&hl=en&oi=ao
Alvitta Ottley,https://scholar.google.com/citations?user=yepPD_cAAAAJ&hl=en&oi=ao
Alwen Fernanto Tiu,https://scholar.google.com/citations?user=92pa9z8AAAAJ&hl=en&oi=ao
Alwen Tiu,https://scholar.google.com/citations?user=92pa9z8AAAAJ&hl=en&oi=ao
Aly E. Fathy,https://scholar.google.com/citations?user=D_b0_TYAAAAJ&hl=en&oi=ao
Alyosha A. Efros,https://scholar.google.com/citations?user=d97bGd8AAAAJ&hl=en&oi=ao
Alyson K. Fletcher,https://scholar.google.com/citations?user=MCClSvsAAAAJ&hl=en&oi=ao
Alysson Bessani,https://scholar.google.com/citations?user=-mFXT_oAAAAJ&hl=en&oi=ao
Alysson Neves Bessani,https://scholar.google.com/citations?user=-mFXT_oAAAAJ&hl=en&oi=ao
Alán Aspuru-Guzik,https://scholar.google.com/citations?user=Ag_6KEgAAAAJ&hl=en&oi=ao
Amal Ahmed 0001,https://scholar.google.com/citations?user=Y1C007wAAAAJ&hl=en&oi=ao
Amal J. Ahmed 0001,https://scholar.google.com/citations?user=Y1C007wAAAAJ&hl=en&oi=ao
Amaldev Manuel,https://scholar.google.com/citations?user=Lb4wzNYAAAAJ&hl=en&oi=ao
Amali Weerasinghe,https://scholar.google.com/citations?user=cW9YyJAAAAAJ&hl=en&oi=ao
Amalka J. Pinidiyaarachchi,https://scholar.google.com/citations?user=2ppMBnEAAAAJ&hl=en&oi=ao
Aman Parnami,https://scholar.google.com/citations?user=PI30hN8AAAAJ&hl=en&oi=ao
Amanda Clare,https://scholar.google.com/citations?user=dsmbrisAAAAJ&hl=en&oi=ao
Amanda E. Peters,https://scholar.google.com/citations?user=CSrcYkIAAAAJ&hl=en&oi=ao
Amanda F. Mejia,https://scholar.google.com/citations?user=HS9XWtAAAAAJ&hl=en&oi=ao
Amanda Jane Coles,https://scholar.google.com/citations?user=EArg5moAAAAJ&hl=en&oi=ao
Amanda Lazar,https://scholar.google.com/citations?user=WrnEVwQAAAAJ&hl=en&oi=ao
Amanda Lee Hughes,https://scholar.google.com/citations?user=74SEAxMAAAAJ&hl=en&oi=ao
Amanda Peters Randles,https://scholar.google.com/citations?user=CSrcYkIAAAAJ&hl=en&oi=ao
Amanda Prorok,https://scholar.google.com/citations?user=o7xMDgEAAAAJ&hl=en&oi=ao
Amanda Randles,https://scholar.google.com/citations?user=CSrcYkIAAAAJ&hl=en&oi=ao
Amanda S. Barnard,https://scholar.google.com/citations?user=lGtwfOQAAAAJ&hl=en&oi=ao
Amanda S. Danko,https://scholar.google.com/citations?user=2UJTwuwAAAAJ&hl=en&oi=ao
Amanda S. Fernandez,https://scholar.google.com/citations?user=2UJTwuwAAAAJ&hl=en&oi=ao
Amanda Smith,https://scholar.google.com/citations?user=EArg5moAAAAJ&hl=en&oi=ao
Amanda Watson,https://scholar.google.com/citations?user=2UFPsQYAAAAJ&hl=en&oi=ao
Amarda Shehu,https://scholar.google.com/citations?user=HkB_Gz0AAAAJ&hl=en&oi=ao
Amarjeet Singh 0001,https://scholar.google.com/citations?user=cZhWKd0AAAAJ&hl=en&oi=ao
Amaury Habrard,https://scholar.google.com/citations?user=oPemAuMAAAAJ&hl=en&oi=ao
Amber Settle,https://scholar.google.com/citations?user=eB03rP4AAAAJ&hl=en&oi=ao
Ambuj Tewari,https://scholar.google.com/citations?user=ttbl4FsAAAAJ&hl=en&oi=ao
Ambuj Varshney,https://scholar.google.com/citations?user=Gjj5a2wAAAAJ&hl=en&oi=ao
Ameet S. Talwalkar,https://scholar.google.com/citations?user=TW7U1W0AAAAJ&hl=en&oi=ao
Ameet Talwalkar,https://scholar.google.com/citations?user=TW7U1W0AAAAJ&hl=en&oi=ao
Ameeta Agrawal,https://scholar.google.com/citations?user=1XYgV6kAAAAJ&hl=en&oi=ao
Amel Bennaceur,https://scholar.google.com/citations?user=rViNPo0AAAAJ&hl=en&oi=ao
Amelia C. Regan,https://scholar.google.com/citations?user=1xfwEBAAAAAJ&hl=en&oi=ao
Amelia G. Nobile,https://scholar.google.com/citations?user=ONLO21oAAAAJ&hl=en&oi=ao
Amelia Regan,https://scholar.google.com/citations?user=1xfwEBAAAAAJ&hl=en&oi=ao
Amelie Chi Zhou,https://scholar.google.com/citations?user=pR-IEhcAAAAJ&hl=en&oi=ao
Amer Al-Badarneh,https://scholar.google.com/citations?user=fOFSAMkAAAAJ&hl=en&oi=ao
Amer Dawoud,https://scholar.google.com/citations?user=2O9BsM0AAAAJ&hl=en&oi=ao
Amer E. Mouawad,https://scholar.google.com/citations?user=MK6WseUAAAAJ&hl=en&oi=ao
Amey Bhangale,https://scholar.google.com/citations?user=ygJHy5UAAAAJ&hl=en&oi=ao
Amey Karkare,https://scholar.google.com/citations?user=WPLq_rQAAAAJ&hl=en&oi=ao
Ami Wiesel,https://scholar.google.com/citations?user=X7bG7YYAAAAJ&hl=en&oi=ao
Amiangshu Bosu,https://scholar.google.com/citations?user=mPJAsAMAAAAJ&hl=en&oi=ao
Amihood Amir,https://scholar.google.com/citations?user=otHomQ8AAAAJ&hl=en&oi=ao
Amin A. Gohari,https://scholar.google.com/citations?user=_21CagYAAAAJ&hl=en&oi=ao
Amin Alipour,https://scholar.google.com/citations?user=hwlkAZYAAAAJ&hl=en&oi=ao
Amin Aminzadeh Gohari,https://scholar.google.com/citations?user=_21CagYAAAAJ&hl=en&oi=ao
Amin Beheshti,https://scholar.google.com/citations?user=Uw1OLAgAAAAJ&hl=en&oi=ao
Amin Coja-Oghlan,https://scholar.google.com/citations?user=1SdgKVAAAAAJ&hl=en&oi=ao
Amin Gohari,https://scholar.google.com/citations?user=_21CagYAAAAJ&hl=en&oi=ao
Amin Karbasi,https://scholar.google.com/citations?user=VusVB38AAAAJ&hl=en&oi=ao
Amin Kharraz,https://scholar.google.com/citations?user=LNCtnsAAAAJ&hl=en&oi=ao
Amin M. Abbosh,https://scholar.google.com/citations?user=B3nuBzwAAAAJ&hl=en&oi=ao
Amin Sakzad,https://scholar.google.com/citations?user=b8k6e8IAAAAJ&hl=en&oi=ao
Amin Shokrollahi,https://scholar.google.com/citations?user=ho_asq8AAAAJ&hl=en&oi=ao
Amin Timany,https://scholar.google.com/citations?user=Cgs2hEgAAAAJ&hl=en&oi=ao
Amin Y. Noaman,https://scholar.google.com/citations?user=btssDVcAAAAJ&hl=en&oi=ao
Aming Wu,https://scholar.google.com/citations?user=xjGiOx0AAAAJ&hl=en&oi=ao
Aminul Islam,https://scholar.google.com/citations?user=GZWObWoAAAAJ&hl=en&oi=ao
Amir Abboud,https://scholar.google.com/citations?user=LDttuSAAAAAJ&hl=en&oi=ao
Amir Ali Ahmadi,https://scholar.google.com/citations?user=CmoKVuUAAAAJ&hl=en&oi=ao
Amir Aminifar,https://scholar.google.com/citations?user=4eSC97MAAAAJ&hl=en&oi=ao
Amir Gilad,https://scholar.google.com/citations?user=AsfcoM0AAAAJ&hl=en&oi=ao
Amir Globerson,https://scholar.google.com/citations?user=5JserkUAAAAJ&hl=en&oi=ao
Amir H. Payberah,https://scholar.google.com/citations?user=bw8NeMMAAAAJ&hl=en&oi=ao
Amir Herzberg,https://scholar.google.com/citations?user=p-POZjgAAAAJ&hl=en&oi=ao
Amir Hossein Jahangir,https://scholar.google.com/citations?user=1R13EcIAAAAJ&hl=en&oi=ao
Amir Houman Sadr,https://scholar.google.com/citations?user=cTTFHNwAAAAJ&hl=en&oi=ao
Amir Houmansadr,https://scholar.google.com/citations?user=cTTFHNwAAAAJ&hl=en&oi=ao
Amir Kafshdar Goharshady,https://scholar.google.com/citations?user=4o8gvAYAAAAJ&hl=en&oi=ao
Amir Mahdi Hosseini Monazzah,https://scholar.google.com/citations?user=C4yrITAAAAAJ&hl=en&oi=ao
Amir Moradi 0001,https://scholar.google.com/citations?user=CumYJ2IAAAAJ&hl=en&oi=ao
Amir Nayyeri,https://scholar.google.com/citations?user=i4dDFK8AAAAJ&hl=en&oi=ao
Amir R. Zamir,https://scholar.google.com/citations?user=RKjEFukAAAAJ&hl=en&oi=ao
Amir Rahmati,https://scholar.google.com/citations?user=_Y_YRLAAAAAJ&hl=en&oi=ao
Amir Roshan Zamir,https://scholar.google.com/citations?user=RKjEFukAAAAJ&hl=en&oi=ao
Amir Salman Avestimehr,https://scholar.google.com/citations?user=Qhe5ua0AAAAJ&hl=en&oi=ao
Amir Shaikhha,https://scholar.google.com/citations?user=97wlbikAAAAJ&hl=en&oi=ao
Amir Vaxman,https://scholar.google.com/citations?user=-1btDzYAAAAJ&hl=en&oi=ao
Amir Yehudayoff,https://scholar.google.com/citations?user=FUb-ZJIAAAAJ&hl=en&oi=ao
Amir Zamir,https://scholar.google.com/citations?user=RKjEFukAAAAJ&hl=en&oi=ao
Amir-Hossein Jahangir,https://scholar.google.com/citations?user=1R13EcIAAAAJ&hl=en&oi=ao
Amirmohammad Rooshenas,https://scholar.google.com/citations?user=ncHbkrQAAAAJ&hl=en&oi=ao
Amirreza Masoumzadeh,https://scholar.google.com/citations?user=Ld-xtdcAAAAJ&hl=en&oi=ao
Amit A. Levy,https://scholar.google.com/citations?user=r6-jCnUAAAAJ&hl=en&oi=ao
Amit Awekar,https://scholar.google.com/citations?user=xl5njIIAAAAJ&hl=en&oi=ao
Amit Banerjee,https://scholar.google.com/citations?user=LORErKcAAAAJ&hl=en&oi=ao
Amit Bermano,https://scholar.google.com/citations?user=EPO5_f4AAAAJ&hl=en&oi=ao
Amit Chakrabarti,https://scholar.google.com/citations?user=LjP106QAAAAJ&hl=en&oi=ao
Amit Chattopadhyay,https://scholar.google.com/citations?user=sooauB0AAAAJ&hl=en&oi=ao
Amit Daniely,https://scholar.google.com/citations?user=jUtYwE0AAAAJ&hl=en&oi=ao
Amit Dvir,https://scholar.google.com/citations?user=fYOS6GcAAAAJ&hl=en&oi=ao
Amit H. Bermano,https://scholar.google.com/citations?user=EPO5_f4AAAAJ&hl=en&oi=ao
Amit Haim Bermano,https://scholar.google.com/citations?user=EPO5_f4AAAAJ&hl=en&oi=ao
Amit Jain,https://scholar.google.com/citations?user=Pk-vgwEAAAAJ&hl=en&oi=ao
Amit K. Chopra,https://scholar.google.com/citations?user=xXhZVgwAAAAJ&hl=en&oi=ao
Amit K. Roy-Chowdhury,https://scholar.google.com/citations?user=hfgwx0oAAAAJ&hl=en&oi=ao
Amit Klein 0001,https://scholar.google.com/citations?user=ejfc7VcAAAAJ&hl=en&oi=ao
Amit Kumar 0001,https://scholar.google.com/citations?user=btq_vjcAAAAJ&hl=en&oi=ao
Amit Kumar Singh 0002,https://scholar.google.com/citations?user=u7D-NSUAAAAJ&hl=en&oi=ao
Amit Levy,https://scholar.google.com/citations?user=r6-jCnUAAAAJ&hl=en&oi=ao
Amit P. Sheth,https://scholar.google.com/citations?user=2T3H4ekAAAAJ&hl=en&oi=ao
Amit Ranjan Trivedi,https://scholar.google.com/citations?user=wlzmWLsAAAAJ&hl=en&oi=ao
Amit Roy-Chowdhury 0001,https://scholar.google.com/citations?user=hfgwx0oAAAAJ&hl=en&oi=ao
Amit Roychowdhury 0001,https://scholar.google.com/citations?user=hfgwx0oAAAAJ&hl=en&oi=ao
Amit Sahai,https://scholar.google.com/citations?user=gqB23VMAAAAJ&hl=en&oi=ao
Amit Somech,https://scholar.google.com/citations?user=GFIUo14AAAAJ&hl=en&oi=ao
Amit Z. Dvir,https://scholar.google.com/citations?user=fYOS6GcAAAAJ&hl=en&oi=ao
Amitabh Basu,https://scholar.google.com/citations?user=jV2sAB0AAAAJ&hl=en&oi=ao
Amitabh Trehan,https://scholar.google.com/citations?user=DN_F0ekAAAAJ&hl=en&oi=ao
Amitabh Varshney,https://scholar.google.com/citations?user=b053OdAAAAAJ&hl=en&oi=ao
Amitabha Bagchi,https://scholar.google.com/citations?user=U4g_OxEAAAAJ&hl=en&oi=ao
Amitabha Mukerjee,https://scholar.google.com/citations?user=6lD1AscAAAAJ&hl=en&oi=ao
Amitava Datta,https://scholar.google.com/citations?user=s5F1rbEAAAAJ&hl=en&oi=ao
Amiya Nayak,https://scholar.google.com/citations?user=ttUIYysAAAAJ&hl=en&oi=ao
Amiya R. Nayak,https://scholar.google.com/citations?user=ttUIYysAAAAJ&hl=en&oi=ao
Amjad Hudaib,https://scholar.google.com/citations?user=WezwTlcAAAAJ&hl=en&oi=ao
Amjed Tahir,https://scholar.google.com/citations?user=bEw-I00AAAAJ&hl=en&oi=ao
Amlan Ganguly,https://scholar.google.com/citations?user=tuWDm5kAAAAJ&hl=en&oi=ao
Ammar Nayfeh,https://scholar.google.com/citations?user=skuHLHgAAAAJ&hl=en&oi=ao
Amnir Hadachi,https://scholar.google.com/citations?user=nJNX__cAAAAJ&hl=en&oi=ao
Amnon Shashua,https://scholar.google.com/citations?user=dwi5wvYAAAAJ&hl=en&oi=ao
Amol Deshpande,https://scholar.google.com/citations?user=pOh1as0AAAAJ&hl=en&oi=ao
Amos Azaria,https://scholar.google.com/citations?user=sdfKs_sAAAAJ&hl=en&oi=ao
Amos J. Storkey,https://scholar.google.com/citations?user=3Rlc8EAAAAAJ&hl=en&oi=ao
Amos Ron,https://scholar.google.com/citations?user=xhaTxtcAAAAJ&hl=en&oi=ao
Amotz Bar-Noy,https://scholar.google.com/citations?user=MfLLOyMAAAAJ&hl=en&oi=ao
Amotz Barnoy,https://scholar.google.com/citations?user=MfLLOyMAAAAJ&hl=en&oi=ao
Amparo Alonso-Betanzos,https://scholar.google.com/citations?user=4SX-5-oAAAAJ&hl=en&oi=ao
Amr El Abbadi,https://scholar.google.com/citations?user=tNmIw4MAAAAJ&hl=en&oi=ao
Amr M. Youssef,https://scholar.google.com/citations?user=X41djJQAAAAJ&hl=en&oi=ao
Amr Magdy 0001,https://scholar.google.com/citations?user=11CMsKsAAAAJ&hl=en&oi=ao
Amr Magdy Ahmed,https://scholar.google.com/citations?user=11CMsKsAAAAJ&hl=en&oi=ao
Amr Mohamed,https://scholar.google.com/citations?user=j8NhbUUAAAAJ&hl=en&oi=ao
Amr Sabry,https://scholar.google.com/citations?user=dYGSG4EAAAAJ&hl=en&oi=ao
Amrita Chaturvedi,https://scholar.google.com/citations?user=zoVJnasAAAAJ&hl=en&oi=ao
Amro Awad,https://scholar.google.com/citations?user=jDmd7AoAAAAJ&hl=en&oi=ao
Amy Babay,https://scholar.google.com/citations?user=oe8ReQUAAAAJ&hl=en&oi=ao
Amy Banic,https://scholar.google.com/citations?user=hautN88AAAAJ&hl=en&oi=ao
Amy Bruckman,https://scholar.google.com/citations?user=IdWa_JkAAAAJ&hl=en&oi=ao
Amy Catherine Ulinski,https://scholar.google.com/citations?user=hautN88AAAAJ&hl=en&oi=ao
Amy E. Babay,https://scholar.google.com/citations?user=oe8ReQUAAAAJ&hl=en&oi=ao
Amy E. Ogan,https://scholar.google.com/citations?user=I0ZGaCQAAAAJ&hl=en&oi=ao
Amy Greenwald,https://scholar.google.com/citations?user=aQCRuYQAAAAJ&hl=en&oi=ao
Amy J. Ko,https://scholar.google.com/citations?user=otmdDLoAAAAJ&hl=en&oi=ao
Amy McGovern,https://scholar.google.com/citations?user=y_4QsYAAAAAJ&hl=en&oi=ao
Amy Ogan,https://scholar.google.com/citations?user=I0ZGaCQAAAAJ&hl=en&oi=ao
Amy Ousterhout,https://scholar.google.com/citations?user=_AdiLO4AAAAJ&hl=en&oi=ao
Amy Pavel,https://scholar.google.com/citations?user=bM4pEGoAAAAJ&hl=en&oi=ao
Amy R. Greenwald,https://scholar.google.com/citations?user=aQCRuYQAAAAJ&hl=en&oi=ao
Amy S. Bruckman,https://scholar.google.com/citations?user=IdWa_JkAAAAJ&hl=en&oi=ao
Amy Ulinski Banic,https://scholar.google.com/citations?user=hautN88AAAAJ&hl=en&oi=ao
Amy Voida,https://scholar.google.com/citations?user=J2FI8YoAAAAJ&hl=en&oi=ao
Amy W. Apon,https://scholar.google.com/citations?user=jN87wQ4AAAAJ&hl=en&oi=ao
Amy X. Zhang,https://scholar.google.com/citations?user=thZJZaYAAAAJ&hl=en&oi=ao
Amy Xian Zhang,https://scholar.google.com/citations?user=thZJZaYAAAAJ&hl=en&oi=ao
Amélie Marian,https://scholar.google.com/citations?user=hcqjUUQAAAAJ&hl=en&oi=ao
An Liu,https://scholar.google.com/citations?user=89cdhB4AAAAJ&hl=en&oi=ao
An Wang 0002,https://scholar.google.com/citations?user=oiuMtQ4AAAAJ&hl=en&oi=ao
An-I Andy Wang,https://scholar.google.com/citations?user=QK-cRZ0AAAAJ&hl=en&oi=ao
An-I Wang,https://scholar.google.com/citations?user=QK-cRZ0AAAAJ&hl=en&oi=ao
AnHai Doan,https://scholar.google.com/citations?user=Qa_TAw4AAAAJ&hl=en&oi=ao
Ana Almeida Matos,https://scholar.google.com/citations?user=D6nVmPQAAAAJ&hl=en&oi=ao
Ana Bove,https://scholar.google.com/citations?user=TlzYOeYAAAAJ&hl=en&oi=ao
Ana Busic,https://scholar.google.com/citations?user=627OFsIAAAAJ&hl=en&oi=ao
Ana C. Arias,https://scholar.google.com/citations?user=LbYsy_QAAAAJ&hl=en&oi=ao
Ana Carolina Salgado,https://scholar.google.com/citations?user=Bw2KP8wAAAAJ&hl=en&oi=ao
Ana Cavalcanti 0001,https://scholar.google.com/citations?user=fu6TM4wAAAAJ&hl=en&oi=ao
Ana Claudia Arias,https://scholar.google.com/citations?user=LbYsy_QAAAAJ&hl=en&oi=ao
Ana Cristina Bicharra Garcia,https://scholar.google.com/citations?user=qN-wg74AAAAJ&hl=en&oi=ao
Ana Gualdina Almeida Matos,https://scholar.google.com/citations?user=D6nVmPQAAAAJ&hl=en&oi=ao
Ana Guerberof,https://scholar.google.com/citations?user=i6bqaTsAAAAJ&hl=en&oi=ao
Ana Klimovic,https://scholar.google.com/citations?user=i7jievkAAAAJ&hl=en&oi=ao
Ana L. Milanova,https://scholar.google.com/citations?user=PsGxHG0AAAAJ&hl=en&oi=ao
Ana Lucia Caneca Cavalcanti,https://scholar.google.com/citations?user=fu6TM4wAAAAJ&hl=en&oi=ao
Ana Lucia Varbanescu,https://scholar.google.com/citations?user=UypyD2wAAAAJ&hl=en&oi=ao
Ana M. D. Moreira,https://scholar.google.com/citations?user=uB4MBw4AAAAJ&hl=en&oi=ao
Ana M. Salagean,https://scholar.google.com/citations?user=XxVc2Q0AAAAJ&hl=en&oi=ao
Ana Marasovic,https://scholar.google.com/citations?user=3W6OnfAAAAAJ&hl=en&oi=ao
Ana Maria Dinis Moreira,https://scholar.google.com/citations?user=uB4MBw4AAAAJ&hl=en&oi=ao
Ana Maria Paiva,https://scholar.google.com/citations?user=dTG0kWAAAAAJ&hl=en&oi=ao
Ana Matran-Fernandez,https://scholar.google.com/citations?user=_g01zM4AAAAJ&hl=en&oi=ao
Ana Moreira 0001,https://scholar.google.com/citations?user=uB4MBw4AAAAJ&hl=en&oi=ao
Ana Oprescu,https://scholar.google.com/citations?user=cWSfzoUAAAAJ&hl=en&oi=ao
Ana P. C. Silva 0001,https://scholar.google.com/citations?user=XDMj6u8AAAAJ&hl=en&oi=ao
Ana Paiva,https://scholar.google.com/citations?user=dTG0kWAAAAAJ&hl=en&oi=ao
Ana Paiva 0001,https://scholar.google.com/citations?user=dTG0kWAAAAAJ&hl=en&oi=ao
Ana Paula Cláudio,https://scholar.google.com/citations?user=q8mWLdoAAAAJ&hl=en&oi=ao
Ana Paula Couto da Silva,https://scholar.google.com/citations?user=XDMj6u8AAAAJ&hl=en&oi=ao
Ana Porto Pazos,https://scholar.google.com/citations?user=UhjMSZgAAAAJ&hl=en&oi=ao
Ana Regina Cavalcanti da Rocha,https://scholar.google.com/citations?user=BzLsFoAAAAAJ&hl=en&oi=ao
Ana Regina Rocha,https://scholar.google.com/citations?user=BzLsFoAAAAAJ&hl=en&oi=ao
Ana Salagean,https://scholar.google.com/citations?user=XxVc2Q0AAAAJ&hl=en&oi=ao
Ana Salagean-Mandache,https://scholar.google.com/citations?user=XxVc2Q0AAAAJ&hl=en&oi=ao
Ana Serrano,https://scholar.google.com/citations?user=-tzn_AsAAAAJ&hl=en&oi=ao
Ana Sokolova,https://scholar.google.com/citations?user=TqOx714AAAAJ&hl=en&oi=ao
Ana T. Freitas,https://scholar.google.com/citations?user=INpn7mMAAAAJ&hl=en&oi=ao
Ana Teresa Freitas,https://scholar.google.com/citations?user=INpn7mMAAAAJ&hl=en&oi=ao
Ana Vladan Stankovic,https://scholar.google.com/citations?user=Tz7AVLMAAAAJ&hl=en&oi=ao
Ana-Maria Oprescu,https://scholar.google.com/citations?user=cWSfzoUAAAAJ&hl=en&oi=ao
Anamika Dubey,https://scholar.google.com/citations?user=y-3RPK0AAAAJ&hl=en&oi=ao
Anand Bhojan,https://scholar.google.com/citations?user=FDxsgEgAAAAJ&hl=en&oi=ao
Anand Louis,https://scholar.google.com/citations?user=PedG3PYAAAAJ&hl=en&oi=ao
Anand Mishra 0001,https://scholar.google.com/citations?user=vhUg2zIAAAAJ&hl=en&oi=ao
Anand P. Iyer,https://scholar.google.com/citations?user=FqzVlc4AAAAJ&hl=en&oi=ao
Anand Padmanabha Iyer,https://scholar.google.com/citations?user=FqzVlc4AAAAJ&hl=en&oi=ao
Anand Paul 0001,https://scholar.google.com/citations?user=QrOVUgwAAAAJ&hl=en&oi=ao
Anand R. Tripathi,https://scholar.google.com/citations?user=vnR_Q4IAAAAJ&hl=en&oi=ao
Anand Rangarajan 0001,https://scholar.google.com/citations?user=6JEDxqcAAAAJ&hl=en&oi=ao
Anand Sivasubramaniam,https://scholar.google.com/citations?user=JWXlepgAAAAJ&hl=en&oi=ao
Anand Tripathi,https://scholar.google.com/citations?user=vnR_Q4IAAAAJ&hl=en&oi=ao
Anant Agarwal,https://scholar.google.com/citations?user=qvYAEucAAAAJ&hl=en&oi=ao
Anant Sahai,https://scholar.google.com/citations?user=4gWt4fgAAAAJ&hl=en&oi=ao
Ananth Grama,https://scholar.google.com/citations?user=bpsZlEQAAAAJ&hl=en&oi=ao
Ananth Y. Grama,https://scholar.google.com/citations?user=bpsZlEQAAAAJ&hl=en&oi=ao
Anarosa A. F. Brandão,https://scholar.google.com/citations?user=0YlNxKgAAAAJ&hl=en&oi=ao
Anarosa Alves Franco Brandão,https://scholar.google.com/citations?user=0YlNxKgAAAAJ&hl=en&oi=ao
Anarosa Brandão,https://scholar.google.com/citations?user=0YlNxKgAAAAJ&hl=en&oi=ao
Anas Mahmoud 0001,https://scholar.google.com/citations?user=t6_z3zYAAAAJ&hl=en&oi=ao
Anastasia Ailamaki,https://scholar.google.com/citations?user=YdrkeNwAAAAJ&hl=en&oi=ao
Anastasia Anagnostou,https://scholar.google.com/citations?user=KabR3MQAAAAJ&hl=en&oi=ao
Anastasija Nikiforova,https://scholar.google.com/citations?user=1Wj0-A8AAAAJ&hl=en&oi=ao
Anastasios Kyrillidis,https://scholar.google.com/citations?user=TEGzkZMAAAAJ&hl=en&oi=ao
